_id,EntryId,TIME,CoordinateX,CoordinateY,WIFI_SSID,WIFI_BSSID,WIFI_LEVEL
370,24,20220401_154355,28.16,18.43,central,c4:0a:cb:25:13:c0,-85
371,24,20220401_154355,28.16,18.43,central,b8:3a:5a:bb:ae:b1,-86
372,24,20220401_154355,28.16,18.43,Visit-Ed,b8:3a:5a:bb:ae:b2,-86
373,24,20220401_154355,28.16,18.43,Visit-Ed,b8:3a:5a:bb:ae:a2,-87
374,24,20220401_154355,28.16,18.43,Visit-Ed,b8:3a:5a:bb:dd:f2,-87
375,24,20220401_154355,28.16,18.43,eduroam,b8:3a:5a:bb:dd:f0,-87
376,24,20220401_154355,28.16,18.43,eduroam,b8:3a:5a:bb:ae:b0,-87
377,24,20220401_154355,28.16,18.43,central,b8:3a:5a:bb:dd:f1,-88
378,25,20220401_154426,30.44,18.43,eduroam,b8:3a:5a:bb:dd:e0,-78
379,25,20220401_154426,30.44,18.43,central,b8:3a:5a:bb:dd:e1,-78
380,25,20220401_154426,30.44,18.43,Visit-Ed,b8:3a:5a:bb:dd:e2,-79
381,25,20220401_154426,30.44,18.43,eduroam,b8:be:bf:ef:1b:e1,-83
382,25,20220401_154426,30.44,18.43,central,b8:be:bf:ef:1b:e0,-83
383,25,20220401_154426,30.44,18.43,central,b8:3a:5a:bb:51:81,-86
384,25,20220401_154426,30.44,18.43,Visit-Ed,b8:3a:5a:bb:ae:a2,-87
385,25,20220401_154426,30.44,18.43,Visit-Ed,b8:3a:5a:bb:dd:f2,-87
386,25,20220401_154426,30.44,18.43,central,b8:3a:5a:bb:dd:f1,-87
387,25,20220401_154426,30.44,18.43,eduroam,b8:3a:5a:bb:dd:f0,-87
388,25,20220401_154426,30.44,18.43,Visit-Ed,b8:3a:5a:bb:51:82,-88
389,26,20220401_154555,30.44,19.11,eduroam,b8:3a:5a:bb:dd:e0,-79
390,26,20220401_154555,30.44,19.11,central,b8:3a:5a:bb:dd:e1,-81
391,26,20220401_154555,30.44,19.11,Visit-Ed,b8:3a:5a:bb:dd:e2,-82
392,26,20220401_154555,30.44,19.11,eduroam,b8:3a:5a:bb:5d:c0,-84
393,26,20220401_154555,30.44,19.11,Visit-Ed,b8:3a:5a:bb:51:82,-85
394,26,20220401_154555,30.44,19.11,central,b8:3a:5a:bb:51:81,-87
395,26,20220401_154555,30.44,19.11,Visit-Ed,b8:3a:5a:bb:dd:f2,-88
396,26,20220401_154555,30.44,19.11,eduroam,b8:3a:5a:bb:dd:f0,-88
397,26,20220401_154555,30.44,19.11,central,b8:3a:5a:bb:5d:c1,-88
398,26,20220401_154555,30.44,19.11,central,b8:3a:5a:bb:dd:f1,-89
399,27,20220401_154739,32.29,19.11,eduroam,b8:3a:5a:bb:dd:e0,-74
400,27,20220401_154739,32.29,19.11,central,b8:3a:5a:bb:dd:e1,-76
401,27,20220401_154739,32.29,19.11,Visit-Ed,b8:3a:5a:bb:dd:e2,-78
402,27,20220401_154739,32.29,19.11,central,54:78:1a:73:a2:60,-80
403,27,20220401_154739,32.29,19.11,central,c4:0a:cb:25:13:c0,-81
404,27,20220401_154739,32.29,19.11,central,34:db:fd:97:fd:40,-83
405,27,20220401_154739,32.29,19.11,eduroam,58:97:1e:15:11:61,-83
406,27,20220401_154739,32.29,19.11,central,58:97:1e:15:11:60,-83
407,27,20220401_154739,32.29,19.11,central,24:01:c7:f7:7f:10,-84
408,27,20220401_154739,32.29,19.11,Visit-Ed,b8:3a:5a:bb:dd:f2,-86
409,27,20220401_154739,32.29,19.11,Visit-Ed,b8:3a:5a:bb:51:82,-87
410,27,20220401_154739,32.29,19.11,central,b8:3a:5a:bb:dd:f1,-89
411,27,20220401_154739,32.29,19.11,eduroam,b8:3a:5a:bb:dd:f0,-89
412,28,20220401_154849,34.58,19.11,eduroam,b8:3a:5a:bb:dd:e0,-73
413,28,20220401_154849,34.58,19.11,central,54:78:1a:73:a2:60,-76
414,28,20220401_154849,34.58,19.11,Visit-Ed,b8:3a:5a:bb:dd:e2,-77
415,28,20220401_154849,34.58,19.11,central,b8:be:bf:ef:1b:e0,-78
416,28,20220401_154849,34.58,19.11,eduroam,b8:be:bf:ef:1b:e1,-78
417,28,20220401_154849,34.58,19.11,HANABI,58:97:1e:14:16:12,-81
418,28,20220401_154849,34.58,19.11,eduroam,b8:3a:5a:bb:5d:c0,-82
419,28,20220401_154849,34.58,19.11,central,b8:3a:5a:bb:5d:c1,-83
420,28,20220401_154849,34.58,19.11,Visit-Ed,b8:3a:5a:bb:5d:c2,-83
421,28,20220401_154849,34.58,19.11,BT-5JATZ8,30:b1:b5:16:82:39,-85
422,28,20220401_154849,34.58,19.11,central,b8:3a:5a:bb:ae:b1,-90
423,28,20220401_154849,34.58,19.11,central,54:78:1a:73:a2:6f,-91
424,28,20220401_154849,34.58,19.11,central,c4:0a:cb:25:13:cf,-92
425,29,20220401_154922,36.87,19.11,central,58:97:1e:14:16:10,-73
426,29,20220401_154922,36.87,19.11,eduroam,58:97:1e:14:16:11,-74
427,29,20220401_154922,36.87,19.11,central,b8:be:bf:ef:1b:e0,-77
428,29,20220401_154922,36.87,19.11,eduroam,b8:be:bf:ef:1b:e1,-77
429,29,20220401_154922,36.87,19.11,Visit-Ed,b8:3a:5a:bb:dd:e2,-78
430,29,20220401_154922,36.87,19.11,central,b8:3a:5a:bb:dd:e1,-79
431,29,20220401_154922,36.87,19.11,eduroam,24:01:c7:f7:7f:11,-81
432,29,20220401_154922,36.87,19.11,eduroam,34:db:fd:97:fd:41,-81
433,29,20220401_154922,36.87,19.11,Visit-Ed,b8:3a:5a:bb:51:82,-83
434,29,20220401_154922,36.87,19.11,Visit-Ed,b8:3a:5a:bb:6c:82,-86
435,29,20220401_154922,36.87,19.11,central,54:78:1a:73:a2:6f,-88
436,29,20220401_154922,36.87,19.11,eduroam,54:78:1a:73:a2:6e,-88
437,30,20220401_154950,39.16,19.11,central,b8:be:bf:ef:1b:e0,-72
438,30,20220401_154950,39.16,19.11,eduroam,b8:be:bf:ef:1b:e1,-74
439,30,20220401_154950,39.16,19.11,eduroam,58:97:1e:14:16:11,-77
440,30,20220401_154950,39.16,19.11,central,24:01:c7:f7:7f:10,-78
441,30,20220401_154950,39.16,19.11,central,54:78:1a:73:a2:60,-79
442,30,20220401_154950,39.16,19.11,central,b8:3a:5a:bb:51:81,-81
443,30,20220401_154950,39.16,19.11,eduroam,b8:3a:5a:bb:51:80,-81
444,30,20220401_154950,39.16,19.11,Visit-Ed,b8:3a:5a:bb:51:82,-83
445,30,20220401_154950,39.16,19.11,central,bc:9f:e4:e8:10:c2,-84
446,30,20220401_154950,39.16,19.11,eduroam,54:78:1a:73:a2:6e,-87
447,30,20220401_154950,39.16,19.11,eduroam,bc:9f:e4:e8:10:d0,-87
448,30,20220401_154950,39.16,19.11,Visit-Ed,bc:9f:e4:e8:10:d1,-87
449,30,20220401_154950,39.16,19.11,central,bc:9f:e4:e8:10:d2,-87
450,30,20220401_154950,39.16,19.11,central,b8:be:bf:ef:1b:ef,-89
451,30,20220401_154950,39.16,19.11,central,54:78:1a:73:a2:6f,-89
452,30,20220401_154950,39.16,19.11,eduroam,b8:be:bf:ef:1b:ee,-91
453,31,20220401_155011,41.45,19.11,eduroam,b8:be:bf:ef:1b:e1,-74
454,31,20220401_155011,41.45,19.11,central,bc:9f:e4:e8:10:c2,-80
455,31,20220401_155011,41.45,19.11,eduroam,bc:9f:e4:e8:10:c0,-81
456,31,20220401_155011,41.45,19.11,Visit-Ed,bc:9f:e4:e8:10:c1,-82
457,31,20220401_155011,41.45,19.11,eduroam,24:01:c7:f7:7f:1e,-89
458,31,20220401_155011,41.45,19.11,eduroam,b8:3a:5a:bb:6c:90,-89
459,31,20220401_155011,41.45,19.11,eduroam,34:db:fd:97:fd:4e,-89
460,31,20220401_155011,41.45,19.11,central,24:01:c7:f7:7f:1f,-89
461,31,20220401_155011,41.45,19.11,central,b8:3a:5a:bb:6c:91,-89
462,31,20220401_155011,41.45,19.11,eduroam,b8:be:bf:ef:1b:ee,-90
463,31,20220401_155011,41.45,19.11,Visit-Ed,b8:3a:5a:bb:6c:92,-90
464,31,20220401_155011,41.45,19.11,central,b8:be:bf:ef:1b:ef,-91
465,32,20220401_155036,43.74,19.11,eduroam,b8:be:bf:ef:1b:e1,-74
466,32,20220401_155036,43.74,19.11,central,bc:9f:e4:e8:10:c2,-80
467,32,20220401_155036,43.74,19.11,eduroam,bc:9f:e4:e8:10:c0,-81
468,32,20220401_155037,43.74,19.11,Visit-Ed,bc:9f:e4:e8:10:c1,-82
469,32,20220401_155037,43.74,19.11,eduroam,24:01:c7:f7:7f:1e,-89
470,32,20220401_155037,43.74,19.11,eduroam,b8:3a:5a:bb:6c:90,-89
471,32,20220401_155037,43.74,19.11,eduroam,34:db:fd:97:fd:4e,-89
472,32,20220401_155037,43.74,19.11,central,24:01:c7:f7:7f:1f,-89
473,32,20220401_155037,43.74,19.11,central,b8:3a:5a:bb:6c:91,-89
474,32,20220401_155037,43.74,19.11,eduroam,b8:be:bf:ef:1b:ee,-90
475,32,20220401_155037,43.74,19.11,Visit-Ed,b8:3a:5a:bb:6c:92,-90
476,32,20220401_155037,43.74,19.11,central,b8:be:bf:ef:1b:ef,-91
477,33,20220401_155106,46.03,19.11,eduroam,b8:be:bf:ef:1b:e1,-75
478,33,20220401_155106,46.03,19.11,central,c4:0a:cb:25:13:c0,-78
479,33,20220401_155106,46.03,19.11,central,58:97:1e:15:09:f0,-82
480,33,20220401_155106,46.03,19.11,central,34:db:fd:97:fd:4f,-87
481,33,20220401_155106,46.03,19.11,central,b8:be:bf:ef:1b:ef,-88
482,33,20220401_155106,46.03,19.11,eduroam,b8:be:bf:ef:1b:ee,-88
483,33,20220401_155106,46.03,19.11,eduroam,34:db:fd:97:fd:4e,-88
484,33,20220401_155106,46.03,19.11,central,b8:3a:5a:bb:6c:91,-89
485,33,20220401_155106,46.03,19.11,Visit-Ed,b8:3a:5a:bb:6c:92,-91
486,33,20220401_155106,46.03,19.11,central,54:78:1a:73:a2:6f,-91
487,33,20220401_155106,46.03,19.11,central,c4:0a:cb:25:13:cf,-91
488,33,20220401_155106,46.03,19.11,eduroam,c4:0a:cb:25:13:ce,-91
489,33,20220401_155106,46.03,19.11,eduroam,54:78:1a:73:a2:6e,-92
490,34,20220401_155128,48.32,19.11,eduroam,b8:be:bf:ef:1b:e1,-68
491,34,20220401_155128,48.32,19.11,eduroam,58:97:1e:14:16:11,-76
492,34,20220401_155128,48.32,19.11,central,58:97:1e:14:16:10,-76
493,34,20220401_155128,48.32,19.11,HANABI,58:97:1e:14:16:12,-77
494,34,20220401_155128,48.32,19.11,central,54:78:1a:73:a2:60,-78
495,34,20220401_155128,48.32,19.11,eduroam,54:78:1a:73:a2:61,-79
496,34,20220401_155128,48.32,19.11,central,b8:3a:5a:bb:6c:81,-82
497,34,20220401_155128,48.32,19.11,Visit-Ed,b8:3a:5a:bb:6c:82,-83
498,34,20220401_155128,48.32,19.11,Visit-Ed,b8:3a:5a:bb:08:e2,-84
499,34,20220401_155128,48.32,19.11,eduroam,24:01:c7:f7:7f:11,-85
500,34,20220401_155128,48.32,19.11,central,58:97:1e:15:09:f0,-86
501,34,20220401_155128,48.32,19.11,central,34:db:fd:97:fd:4f,-86
502,34,20220401_155128,48.32,19.11,Visit-Ed,b8:3a:5a:ba:96:42,-86
503,34,20220401_155128,48.32,19.11,eduroam,34:db:fd:97:fd:4e,-87
504,34,20220401_155128,48.32,19.11,Visit-Ed,b8:3a:5a:bb:6c:92,-88
505,34,20220401_155128,48.32,19.11,central,54:78:1a:73:a2:6f,-88
506,34,20220401_155128,48.32,19.11,central,b8:be:bf:ef:1b:ef,-89
507,34,20220401_155128,48.32,19.11,eduroam,b8:be:bf:ef:1b:ee,-89
508,34,20220401_155128,48.32,19.11,central,b8:3a:5a:bb:6c:91,-90
509,34,20220401_155128,48.32,19.11,eduroam,54:78:1a:73:a2:6e,-90
510,34,20220401_155128,48.32,19.11,eduroam,b8:3a:5a:bb:6c:90,-90
511,35,20220401_155148,50.61,19.11,eduroam,b8:be:bf:ef:1b:e1,-68
512,35,20220401_155148,50.61,19.11,eduroam,58:97:1e:14:16:11,-76
513,35,20220401_155148,50.61,19.11,central,58:97:1e:14:16:10,-76
514,35,20220401_155148,50.61,19.11,HANABI,58:97:1e:14:16:12,-77
515,35,20220401_155148,50.61,19.11,central,54:78:1a:73:a2:60,-78
516,35,20220401_155148,50.61,19.11,eduroam,54:78:1a:73:a2:61,-79
517,35,20220401_155148,50.61,19.11,central,b8:3a:5a:bb:6c:81,-82
518,35,20220401_155148,50.61,19.11,Visit-Ed,b8:3a:5a:bb:6c:82,-83
519,35,20220401_155148,50.61,19.11,Visit-Ed,b8:3a:5a:bb:08:e2,-84
520,35,20220401_155148,50.61,19.11,eduroam,24:01:c7:f7:7f:11,-85
521,35,20220401_155148,50.61,19.11,central,58:97:1e:15:09:f0,-86
522,35,20220401_155148,50.61,19.11,central,34:db:fd:97:fd:4f,-86
523,35,20220401_155148,50.61,19.11,Visit-Ed,b8:3a:5a:ba:96:42,-86
524,35,20220401_155148,50.61,19.11,eduroam,34:db:fd:97:fd:4e,-87
525,35,20220401_155148,50.61,19.11,Visit-Ed,b8:3a:5a:bb:6c:92,-88
526,35,20220401_155148,50.61,19.11,central,54:78:1a:73:a2:6f,-88
527,35,20220401_155148,50.61,19.11,central,b8:be:bf:ef:1b:ef,-89
528,35,20220401_155148,50.61,19.11,eduroam,b8:be:bf:ef:1b:ee,-89
529,35,20220401_155148,50.61,19.11,central,b8:3a:5a:bb:6c:91,-90
530,35,20220401_155148,50.61,19.11,eduroam,54:78:1a:73:a2:6e,-90
531,35,20220401_155148,50.61,19.11,eduroam,b8:3a:5a:bb:6c:90,-90
532,36,20220401_155215,52.9,19.11,eduroam,b8:be:bf:ef:1b:e1,-62
533,36,20220401_155215,52.9,19.11,central,b8:be:bf:ef:1b:e0,-63
534,36,20220401_155215,52.9,19.11,central,58:97:1e:14:16:10,-67
535,36,20220401_155215,52.9,19.11,HANABI,58:97:1e:14:16:12,-68
536,36,20220401_155215,52.9,19.11,eduroam,58:97:1e:14:16:11,-68
537,36,20220401_155215,52.9,19.11,eduroam,34:db:fd:97:fd:41,-75
538,36,20220401_155215,52.9,19.11,central,c4:0a:cb:25:13:c0,-76
539,36,20220401_155215,52.9,19.11,eduroam,34:db:fd:97:fd:4e,-81
540,36,20220401_155215,52.9,19.11,central,b8:be:bf:ef:1b:ef,-83
541,36,20220401_155215,52.9,19.11,central,34:db:fd:97:fd:4f,-83
542,36,20220401_155215,52.9,19.11,eduroam,b8:be:bf:ef:1b:ee,-85
543,36,20220401_155215,52.9,19.11,eduroam,54:78:1a:73:a2:6e,-86
544,36,20220401_155215,52.9,19.11,BTWholeHome-RMG,ec:6c:9a:25:7e:fd,-86
545,36,20220401_155215,52.9,19.11,central,54:78:1a:73:a2:6f,-88
546,37,20220401_155240,55.19,19.11,eduroam,b8:be:bf:ef:1b:e1,-66
547,37,20220401_155240,55.19,19.11,eduroam,34:db:fd:97:fd:41,-68
548,37,20220401_155240,55.19,19.11,central,34:db:fd:97:fd:40,-69
549,37,20220401_155240,55.19,19.11,HANABI,58:97:1e:14:16:12,-70
550,37,20220401_155240,55.19,19.11,eduroam,58:97:1e:14:16:11,-70
551,37,20220401_155240,55.19,19.11,central,58:97:1e:14:16:10,-70
552,37,20220401_155240,55.19,19.11,eduroam,c4:0a:cb:25:13:c1,-76
553,37,20220401_155240,55.19,19.11,eduroam,b8:be:bf:ef:1b:ee,-77
554,37,20220401_155240,55.19,19.11,central,b8:be:bf:ef:1b:ef,-78
555,37,20220401_155240,55.19,19.11,central,58:97:1e:15:09:f0,-78
556,37,20220401_155240,55.19,19.11,central,34:db:fd:97:fd:4f,-79
557,37,20220401_155240,55.19,19.11,eduroam,34:db:fd:97:fd:4e,-79
558,37,20220401_155240,55.19,19.11,eduroam,b8:be:bf:ef:4e:a1,-82
559,37,20220401_155240,55.19,19.11,Visit-Ed,b8:3a:5a:bb:dd:e2,-86
560,37,20220401_155240,55.19,19.11,eduroam,54:78:1a:73:a2:6e,-89
561,37,20220401_155240,55.19,19.11,HANABI,58:97:1e:14:16:1d,-89
562,37,20220401_155240,55.19,19.11,central,58:97:1e:14:16:1f,-89
563,37,20220401_155240,55.19,19.11,eduroam,58:97:1e:14:16:1e,-89
564,38,20220401_155304,57.48,19.11,eduroam,b8:be:bf:ef:1b:e1,-66
565,38,20220401_155304,57.48,19.11,eduroam,34:db:fd:97:fd:41,-68
566,38,20220401_155304,57.48,19.11,central,34:db:fd:97:fd:40,-69
567,38,20220401_155304,57.48,19.11,HANABI,58:97:1e:14:16:12,-70
568,38,20220401_155304,57.48,19.11,eduroam,58:97:1e:14:16:11,-70
569,38,20220401_155304,57.48,19.11,central,58:97:1e:14:16:10,-70
570,38,20220401_155304,57.48,19.11,eduroam,c4:0a:cb:25:13:c1,-76
571,38,20220401_155304,57.48,19.11,eduroam,b8:be:bf:ef:1b:ee,-77
572,38,20220401_155304,57.48,19.11,central,b8:be:bf:ef:1b:ef,-78
573,38,20220401_155304,57.48,19.11,central,58:97:1e:15:09:f0,-78
574,38,20220401_155304,57.48,19.11,central,34:db:fd:97:fd:4f,-79
575,38,20220401_155304,57.48,19.11,eduroam,34:db:fd:97:fd:4e,-79
576,38,20220401_155304,57.48,19.11,eduroam,b8:be:bf:ef:4e:a1,-82
577,38,20220401_155304,57.48,19.11,Visit-Ed,b8:3a:5a:bb:dd:e2,-86
578,38,20220401_155304,57.48,19.11,eduroam,54:78:1a:73:a2:6e,-89
579,38,20220401_155304,57.48,19.11,HANABI,58:97:1e:14:16:1d,-89
580,38,20220401_155304,57.48,19.11,central,58:97:1e:14:16:1f,-89
581,38,20220401_155304,57.48,19.11,eduroam,58:97:1e:14:16:1e,-89
582,39,20220401_155420,60.68,19.11,central,b8:be:bf:ef:1b:e0,-48
583,39,20220401_155420,60.68,19.11,eduroam,b8:be:bf:ef:1b:e1,-48
584,39,20220401_155420,60.68,19.11,eduroam,34:db:fd:97:fd:41,-54
585,39,20220401_155420,60.68,19.11,central,34:db:fd:97:fd:40,-55
586,39,20220401_155420,60.68,19.11,central,58:97:1e:14:16:10,-61
587,39,20220401_155420,60.68,19.11,HANABI,58:97:1e:14:16:12,-62
588,39,20220401_155420,60.68,19.11,eduroam,58:97:1e:14:16:11,-62
589,39,20220401_155420,60.68,19.11,central,b8:be:bf:ef:1b:ef,-63
590,39,20220401_155420,60.68,19.11,eduroam,b8:be:bf:ef:1b:ee,-65
591,39,20220401_155420,60.68,19.11,central,c4:0a:cb:25:13:c0,-68
592,39,20220401_155420,60.68,19.11,eduroam,c4:0a:cb:25:13:c1,-69
593,39,20220401_155420,60.68,19.11,central,58:97:1e:15:09:f0,-70
594,39,20220401_155420,60.68,19.11,eduroam,58:97:1e:15:09:f1,-70
595,39,20220401_155420,60.68,19.11,central,34:db:fd:97:fd:4f,-74
596,39,20220401_155420,60.68,19.11,eduroam,34:db:fd:97:fd:4e,-74
597,39,20220401_155420,60.68,19.11,eduroam,f8:4f:57:f1:c3:51,-77
598,39,20220401_155420,60.68,19.11,central,f8:4f:57:f1:c3:50,-78
599,39,20220401_155420,60.68,19.11,central,5c:83:8f:dd:6b:20,-78
600,39,20220401_155420,60.68,19.11,HANABI,58:97:1e:14:16:1d,-79
601,39,20220401_155420,60.68,19.11,central,58:97:1e:14:16:1f,-79
602,39,20220401_155420,60.68,19.11,eduroam,58:97:1e:14:16:1e,-79
603,39,20220401_155420,60.68,19.11,eduroam,5c:83:8f:dd:6b:21,-79
604,39,20220401_155420,60.68,19.11,eduroam,c4:0a:cb:2c:d2:91,-79
605,39,20220401_155420,60.68,19.11,central,b8:3a:5a:ba:eb:21,-81
606,39,20220401_155420,60.68,19.11,central,5c:83:8f:dd:6b:2f,-88
607,39,20220401_155420,60.68,19.11,eduroam,5c:83:8f:dd:6b:2e,-88
608,39,20220401_155420,60.68,19.11,central,5c:83:8f:d8:76:2f,-91
609,39,20220401_155420,60.68,19.11,eduroam,c4:0a:cb:25:13:ce,-91
610,39,20220401_155420,60.68,19.11,eduroam,5c:83:8f:d8:76:2e,-93
611,40,20220401_155551,64.93,19.11,HANABI,58:97:1e:14:16:12,-53
612,40,20220401_155551,64.93,19.11,eduroam,58:97:1e:14:16:11,-53
613,40,20220401_155551,64.93,19.11,central,58:97:1e:14:16:10,-53
614,40,20220401_155551,64.93,19.11,central,b8:be:bf:ef:1b:e0,-58
615,40,20220401_155551,64.93,19.11,eduroam,b8:be:bf:ef:1b:e1,-58
616,40,20220401_155551,64.93,19.11,central,34:db:fd:97:fd:40,-61
617,40,20220401_155551,64.93,19.11,eduroam,34:db:fd:97:fd:41,-62
618,40,20220401_155551,64.93,19.11,central,58:97:1e:15:09:f0,-64
619,40,20220401_155551,64.93,19.11,eduroam,58:97:1e:15:09:f1,-64
620,40,20220401_155551,64.93,19.11,central,34:db:fd:97:fd:4f,-68
621,40,20220401_155551,64.93,19.11,central,b8:be:bf:ef:1b:ef,-70
622,40,20220401_155551,64.93,19.11,eduroam,34:db:fd:97:fd:4e,-70
623,40,20220401_155551,64.93,19.11,eduroam,b8:be:bf:ef:1b:ee,-71
624,40,20220401_155551,64.93,19.11,eduroam,5c:83:8f:d8:76:21,-71
625,40,20220401_155551,64.93,19.11,HANABI,58:97:1e:14:16:1d,-76
626,40,20220401_155551,64.93,19.11,central,58:97:1e:14:16:1f,-76
627,40,20220401_155551,64.93,19.11,eduroam,58:97:1e:14:16:1e,-76
628,40,20220401_155551,64.93,19.11,eduroam,c4:0a:cb:25:13:c1,-76
629,40,20220401_155551,64.93,19.11,eduroam,f8:4f:57:f1:c3:51,-81
630,40,20220401_155551,64.93,19.11,central,f8:4f:57:f1:c3:50,-82
631,40,20220401_155551,64.93,19.11,central,58:97:1e:15:09:ff,-90
632,40,20220401_155551,64.93,19.11,central,5c:83:8f:d8:76:2f,-91
633,40,20220401_155551,64.93,19.11,eduroam,5c:83:8f:d8:76:2e,-91
634,40,20220401_155551,64.93,19.11,central,5c:83:8f:dd:6b:2f,-91
635,40,20220401_155551,64.93,19.11,eduroam,58:97:1e:15:09:fe,-91
636,41,20220401_155731,64.93,22.41,central,58:97:1e:14:16:10,-64
637,41,20220401_155731,64.93,22.41,central,b8:be:bf:ef:1b:e0,-65
638,41,20220401_155731,64.93,22.41,eduroam,b8:be:bf:ef:1b:e1,-65
639,41,20220401_155731,64.93,22.41,HANABI,58:97:1e:14:16:12,-65
640,41,20220401_155731,64.93,22.41,eduroam,58:97:1e:14:16:11,-65
641,41,20220401_155731,64.93,22.41,central,58:97:1e:15:09:f0,-67
642,41,20220401_155731,64.93,22.41,eduroam,58:97:1e:15:09:f1,-67
643,41,20220401_155731,64.93,22.41,eduroam,c4:0a:cb:25:13:c1,-68
644,41,20220401_155731,64.93,22.41,eduroam,c4:0a:cb:2c:d2:91,-68
645,41,20220401_155731,64.93,22.41,central,c4:0a:cb:25:13:c0,-69
646,41,20220401_155731,64.93,22.41,central,c4:0a:cb:2c:d2:90,-70
647,41,20220401_155731,64.93,22.41,eduroam,34:db:fd:97:fd:41,-74
648,41,20220401_155731,64.93,22.41,central,b8:be:bf:ef:1b:ef,-80
649,41,20220401_155731,64.93,22.41,eduroam,b8:be:bf:ef:1b:ee,-80
650,41,20220401_155731,64.93,22.41,central,58:97:1e:14:16:1f,-81
651,41,20220401_155731,64.93,22.41,HANABI,58:97:1e:14:16:1d,-82
652,41,20220401_155731,64.93,22.41,eduroam,58:97:1e:14:16:1e,-82
653,41,20220401_155731,64.93,22.41,eduroam,34:db:fd:97:fd:4e,-85
654,41,20220401_155731,64.93,22.41,central,34:db:fd:97:fd:4f,-88
655,41,20220401_155731,64.93,22.41,central,58:97:1e:15:09:ff,-89
656,42,20220401_155836,64.93,26.33,eduroam,58:97:1e:14:16:11,-55
657,42,20220401_155836,64.93,26.33,central,58:97:1e:14:16:10,-55
658,42,20220401_155836,64.93,26.33,HANABI,58:97:1e:14:16:12,-56
659,42,20220401_155836,64.93,26.33,central,b8:be:bf:ef:1b:ef,-57
660,42,20220401_155836,64.93,26.33,eduroam,b8:be:bf:ef:1b:ee,-59
661,42,20220401_155836,64.93,26.33,central,58:97:1e:15:09:f0,-61
662,42,20220401_155836,64.93,26.33,eduroam,58:97:1e:15:09:f1,-62
663,42,20220401_155836,64.93,26.33,eduroam,c4:0a:cb:2c:d2:91,-68
664,42,20220401_155836,64.93,26.33,central,c4:0a:cb:25:13:c0,-70
665,42,20220401_155836,64.93,26.33,HANABI,58:97:1e:14:16:1d,-72
666,42,20220401_155836,64.93,26.33,central,58:97:1e:14:16:1f,-72
667,42,20220401_155836,64.93,26.33,eduroam,58:97:1e:14:16:1e,-72
668,42,20220401_155836,64.93,26.33,eduroam,34:db:fd:97:fd:41,-75
669,42,20220401_155836,64.93,26.33,central,58:97:1e:15:09:ff,-76
670,42,20220401_155836,64.93,26.33,eduroam,58:97:1e:15:09:fe,-76
671,42,20220401_155836,64.93,26.33,eduroam,c4:0a:cb:25:13:ce,-88
672,42,20220401_155836,64.93,26.33,eduroam,34:db:fd:97:fd:4e,-89
673,42,20220401_155836,64.93,26.33,central,34:db:fd:97:fd:4f,-89
674,43,20220401_155906,64.93,30.25,central,c4:0a:cb:25:13:c0,-60
675,43,20220401_155906,64.93,30.25,eduroam,b8:be:bf:ef:1b:e1,-63
676,43,20220401_155906,64.93,30.25,central,58:97:1e:15:09:f0,-63
677,43,20220401_155906,64.93,30.25,central,b8:be:bf:ef:1b:e0,-64
678,43,20220401_155906,64.93,30.25,eduroam,58:97:1e:15:09:f1,-64
679,43,20220401_155906,64.93,30.25,eduroam,b8:be:bf:ef:1b:ee,-66
680,43,20220401_155906,64.93,30.25,central,b8:be:bf:ef:1b:ef,-68
681,43,20220401_155906,64.93,30.25,eduroam,58:97:1e:14:16:11,-69
682,43,20220401_155906,64.93,30.25,HANABI,58:97:1e:14:16:12,-70
683,43,20220401_155906,64.93,30.25,central,58:97:1e:14:16:10,-70
684,43,20220401_155906,64.93,30.25,central,58:97:1e:15:09:ff,-76
685,43,20220401_155906,64.93,30.25,eduroam,58:97:1e:15:09:fe,-77
686,43,20220401_155906,64.93,30.25,HANABI,58:97:1e:14:16:1d,-78
687,43,20220401_155906,64.93,30.25,central,58:97:1e:14:16:1f,-78
688,43,20220401_155906,64.93,30.25,eduroam,58:97:1e:14:16:1e,-78
689,43,20220401_155906,64.93,30.25,central,34:db:fd:97:fd:40,-79
690,43,20220401_155906,64.93,30.25,eduroam,c4:0a:cb:2c:d2:9e,-88
691,43,20220401_155906,64.93,30.25,eduroam,c4:0a:cb:25:13:ce,-90
692,44,20220401_155932,64.93,34.17,eduroam,58:97:1e:15:09:f1,-54
693,44,20220401_155932,64.93,34.17,central,58:97:1e:15:09:f0,-55
694,44,20220401_155932,64.93,34.17,eduroam,c4:0a:cb:2c:d2:91,-58
695,44,20220401_155932,64.93,34.17,central,c4:0a:cb:2c:d2:90,-58
696,44,20220401_155932,64.93,34.17,eduroam,c4:0a:cb:25:13:c1,-65
697,44,20220401_155932,64.93,34.17,central,b8:be:bf:ef:1b:e0,-68
698,44,20220401_155932,64.93,34.17,eduroam,b8:be:bf:ef:1b:e1,-68
699,44,20220401_155932,64.93,34.17,central,b8:be:bf:ef:1b:ef,-68
700,44,20220401_155932,64.93,34.17,eduroam,b8:be:bf:ef:1b:ee,-69
701,44,20220401_155932,64.93,34.17,central,58:97:1e:15:09:ff,-72
702,44,20220401_155932,64.93,34.17,eduroam,58:97:1e:15:09:fe,-72
